PosCt,NeuCt,NegCt,PosPer,NeuPer,NegPer,PosReply,PosRetweet,PosLike,PosQuote,NeuReply,NeuRetweet,NeuLike,NeuQuote,NegReply,NegRetweet,NegLike,NegQuote,Number Games,Total Attendance,MonDate_current,MonDate_next,Close_current,CLose_next,Label
108,10741,40,0.009918266140141426,0.9864083019561025,0.0036734319037560843,0.0,5.0,1.0,0.0,0.0,766.0,114.0,0.0,0.0,2.0,0.0,0.0,2,38023,2010-05-10,2010-05-17,1155.79,1120.8,0
241,27539,88,0.008647911583177839,0.9881943447681929,0.003157743648629252,0.0,15.0,12.0,1.0,10.0,1459.0,298.0,6.0,0.0,5.0,1.0,0.0,3,54880,2010-05-17,2010-05-24,1120.8,1074.03,0
580,45582,131,0.012528892057114466,0.98464130646102,0.0028298014818655087,0.0,35.0,6.0,0.0,6.0,2991.0,465.0,5.0,0.0,16.0,1.0,0.0,5,91926,2010-05-24,2010-05-31,1074.03,1070.71,0
268,24192,81,0.01092050038710729,0.9857789006152968,0.00330059899759586,0.0,22.0,4.0,0.0,2.0,2988.0,353.0,2.0,0.0,4.0,1.0,0.0,27,475469,2010-10-25,2010-11-01,1185.64,1193.57,1
325,34080,132,0.009410197758925211,0.986767814228219,0.0038219880128557778,0.0,11.0,3.0,0.0,1.0,4758.0,657.0,2.0,0.0,8.0,0.0,0.0,47,792866,2010-11-01,2010-11-08,1193.57,1213.4,1
357,35681,93,0.009880711854086519,0.987545321192328,0.002573966953585564,1.0,27.0,6.0,0.0,4.0,3895.0,719.0,3.0,0.0,2.0,0.0,0.0,43,718050,2010-11-08,2010-11-15,1213.4,1178.34,0
277,33894,107,0.008080984888266527,0.9887974794328724,0.003121535678861077,2.0,92.0,11.0,0.0,3.0,5644.0,799.0,2.0,0.0,9.0,3.0,0.0,44,726145,2010-11-15,2010-11-22,1178.34,1180.73,1
345,35843,179,0.009486622487419914,0.9855913328017158,0.004922044710864245,1.0,21.0,4.0,1.0,7.0,4425.0,664.0,10.0,0.0,16.0,2.0,0.0,47,786773,2010-11-22,2010-11-29,1180.73,1180.55,0
314,35123,134,0.008827415591352507,0.9874054707486436,0.003767113660003936,1.0,10.0,2.0,0.0,9.0,5470.0,733.0,2.0,0.0,32.0,7.0,0.0,48,799325,2010-11-29,2010-12-06,1180.55,1223.75,1
344,33539,129,0.010114077384452547,0.9860931435963778,0.003792779019169705,0.0,7.0,1.0,0.0,1.0,4695.0,714.0,0.0,0.0,6.0,1.0,0.0,46,777500,2010-12-06,2010-12-13,1223.75,1241.59,1
340,35407,124,0.009478408742438181,0.9870647598338491,0.0034568314237127485,0.0,24.0,2.0,0.0,25.0,5182.0,696.0,7.0,0.0,13.0,2.0,0.0,46,765209,2010-12-13,2010-12-20,1241.59,1254.6,1
324,23796,127,0.013362477832309151,0.9813997607951499,0.005237761372540933,0.0,33.0,4.0,0.0,5.0,3127.0,476.0,0.0,0.0,30.0,3.0,0.0,25,431975,2010-12-20,2010-12-27,1254.6,1258.51,1
375,35008,164,0.010549413452612035,0.9848369763974456,0.00461361014994233,0.0,21.0,3.0,0.0,14.0,4642.0,728.0,7.0,0.0,8.0,1.0,0.0,44,799659,2010-12-27,2011-01-03,1258.51,1270.2,1
346,34467,92,0.00991261996848589,0.9874516544907607,0.002635725540753474,1.0,17.0,3.0,0.0,1.0,5978.0,728.0,1.0,0.0,4.0,2.0,0.0,46,791570,2011-01-03,2011-01-10,1270.2,1274.48,1
317,34212,130,0.009146253498369832,0.9871029169912576,0.0037508295103724863,0.0,40.0,7.0,0.0,2.0,4796.0,673.0,4.0,0.0,14.0,1.0,0.0,43,721769,2011-01-10,2011-01-17,1274.48,1295.02,1
302,34181,120,0.008727566973961796,0.987804525619166,0.0034679074068722365,0.0,39.0,10.0,0.0,1.0,5126.0,951.0,3.0,0.0,8.0,0.0,0.0,42,746449,2011-01-17,2011-01-24,1295.02,1291.18,0
481,34550,154,0.013670598266306665,0.9819525365922979,0.004376865141395481,0.0,72.0,10.0,0.0,3.0,6769.0,828.0,1.0,0.0,5.0,1.0,0.0,45,784516,2011-01-24,2011-01-31,1291.18,1307.59,1
441,34462,171,0.012573416205736442,0.9825511775104065,0.004875406283856988,0.0,32.0,4.0,0.0,50.0,5805.0,984.0,16.0,0.0,9.0,1.0,0.0,43,738274,2011-01-31,2011-02-07,1307.59,1324.57,1
416,34925,168,0.011715339773015292,0.9835534653186516,0.004731194908333099,0.0,148.0,7.0,0.0,10.0,6617.0,905.0,1.0,0.0,11.0,1.0,0.0,46,782185,2011-02-07,2011-02-14,1324.57,1328.01,1
235,16965,52,0.013621609088801298,0.983364247623464,0.0030141432877347552,0.0,23.0,10.0,0.0,1.0,4527.0,511.0,1.0,0.0,3.0,2.0,0.0,20,361492,2011-02-14,2011-02-21,1328.01,1315.44,0
284,22148,155,0.012573604285651038,0.9805640412626733,0.006862354451675743,0.0,44.0,1.0,0.0,2.0,4678.0,555.0,0.0,0.0,30.0,5.0,0.0,30,551674,2011-02-21,2011-02-28,1315.44,1306.33,0
460,34854,149,0.012971265826354229,0.9828271719820658,0.004201562191579957,0.0,28.0,7.0,0.0,3.0,7449.0,942.0,6.0,0.0,9.0,1.0,0.0,46,793418,2011-02-28,2011-03-07,1306.33,1321.82,1
373,34603,167,0.010613777992772386,0.9846342088040293,0.004752013203198361,0.0,28.0,10.0,0.0,2.0,6994.0,797.0,2.0,0.0,6.0,0.0,0.0,44,780402,2011-03-07,2011-03-14,1321.82,1281.87,0
455,35059,192,0.012742956365876884,0.9818797961126982,0.005377247521424971,0.0,12.0,3.0,0.0,6.0,5170.0,742.0,1.0,0.0,7.0,0.0,0.0,45,810199,2011-03-14,2011-03-21,1281.87,1293.77,1
419,34827,162,0.011833483958427473,0.9835912788070492,0.004575237234523272,0.0,36.0,3.0,0.0,11.0,6573.0,875.0,2.0,0.0,12.0,1.0,0.0,45,835552,2011-03-21,2011-03-28,1293.77,1319.44,1
415,33467,167,0.0121883168374989,0.9829069869893389,0.004904696173162208,0.0,63.0,8.0,0.0,10.0,6814.0,693.0,9.0,0.0,9.0,0.0,0.0,48,838056,2011-03-28,2011-04-04,1319.44,1332.63,1
319,22911,114,0.013665181631254283,0.9814513365318711,0.004883481836874572,0.0,36.0,7.0,0.0,2.0,5336.0,510.0,2.0,0.0,10.0,1.0,0.0,28,515261,2011-04-04,2011-04-11,1332.63,1314.16,0
267,15912,81,0.016420664206642066,0.9785977859778597,0.004981549815498155,0.0,30.0,13.0,0.0,4.0,4288.0,288.0,3.0,0.0,14.0,1.0,0.0,22,413821,2011-04-11,2011-04-18,1314.16,1312.62,0
736,29744,181,0.024004435602230846,0.9700922996640684,0.005903264733700793,0.0,111.0,12.0,0.0,16.0,7122.0,644.0,5.0,0.0,10.0,0.0,0.0,20,384101,2011-04-18,2011-04-25,1312.62,1347.24,1
345,20205,77,0.01672565084597857,0.9795413778057885,0.0037329713482328985,0.0,25.0,6.0,0.0,2.0,3804.0,442.0,1.0,0.0,13.0,0.0,0.0,10,193434,2011-04-25,2011-05-02,1347.24,1356.62,1
401,20046,85,0.01953048899279174,0.9763296317942723,0.004139879212935905,0.0,60.0,2.0,0.0,4.0,6192.0,466.0,3.0,0.0,14.0,0.0,0.0,8,157269,2011-05-02,2011-05-09,1356.62,1357.16,1
291,19833,129,0.014368241741964154,0.9792623315064435,0.006369426751592357,0.0,32.0,9.0,0.0,1.0,4083.0,625.0,1.0,0.0,4.0,0.0,0.0,5,98888,2011-05-09,2011-05-16,1357.16,1328.98,0
133,9459,40,0.013808139534883721,0.9820390365448505,0.004152823920265781,0.0,5.0,2.0,0.0,2.0,1833.0,216.0,0.0,0.0,3.0,0.0,0.0,2,41174,2011-05-16,2011-05-23,1328.98,1316.28,0
162,14371,54,0.01110577911839309,0.9851922945088092,0.0037019263727976967,0.0,4.0,1.0,0.0,2.0,3017.0,402.0,2.0,0.0,2.0,1.0,0.0,3,64274,2011-05-23,2011-05-30,1316.28,1345.2,1
731,36130,204,0.019722109807095642,0.9747740455955753,0.005503844597329017,121.0,85.0,14.0,0.0,6566.0,10944.0,1101.0,2.0,33.0,32.0,1.0,0.0,48,865181,2011-12-26,2012-01-02,1265.43,1277.06,1
472,36002,189,0.012874014674194693,0.9819709243651638,0.005155060960641519,79.0,78.0,10.0,0.0,6331.0,8066.0,1078.0,2.0,31.0,35.0,1.0,0.0,50,854297,2012-01-02,2012-01-09,1277.06,1292.08,1
428,36343,203,0.011575701844539406,0.9829339535890085,0.005490344566452102,65.0,75.0,9.0,0.0,6294.0,8370.0,939.0,4.0,35.0,13.0,1.0,0.0,52,843915,2012-01-09,2012-01-16,1292.08,1293.67,1
542,35894,255,0.014772014935542777,0.9782780518383255,0.006949933226131749,87.0,50.0,10.0,0.0,6331.0,13021.0,3283.0,423.0,43.0,31.0,3.0,0.0,47,787340,2012-01-16,2012-01-23,1293.67,1314.65,1
595,36244,262,0.016037303576723,0.976900892159241,0.00706180426403601,126.0,126.0,10.0,0.0,5835.0,9418.0,1009.0,6.0,37.0,42.0,2.0,0.0,47,825510,2012-01-23,2012-01-30,1314.65,1312.41,0
572,36697,213,0.01526065844938904,0.9790566138413105,0.005682727709300464,140.0,296.0,27.0,0.0,5023.0,10883.0,1002.0,1.0,28.0,24.0,0.0,0.0,49,852749,2012-01-30,2012-02-06,1312.41,1347.05,1
417,35763,178,0.011469277738049398,0.98363496341933,0.004895758842620606,70.0,58.0,17.0,0.0,5594.0,10834.0,1356.0,4.0,18.0,14.0,0.0,0.0,47,800752,2012-02-06,2012-02-13,1347.05,1350.5,1
498,34641,168,0.014104851729118871,0.9811368850369615,0.004758263233919619,68.0,70.0,17.0,0.0,5735.0,20796.0,1866.0,3.0,36.0,21.0,5.0,0.0,50,883960,2012-02-13,2012-02-20,1350.5,1362.21,1
193,17651,93,0.010759881808552155,0.9840553046774823,0.005184813513965546,40.0,34.0,1.0,0.0,3047.0,7512.0,663.0,3.0,11.0,11.0,0.0,0.0,22,372586,2012-02-20,2012-02-27,1362.21,1372.18,1
335,24049,136,0.01366231647634584,0.9807911908646003,0.005546492659053833,51.0,46.0,2.0,0.0,3850.0,8197.0,801.0,2.0,27.0,13.0,0.0,0.0,30,535062,2012-02-27,2012-03-05,1372.18,1343.36,0
502,34790,187,0.014149215028608473,0.9805800614447984,0.005270723526593196,71.0,75.0,56.0,1.0,6254.0,12504.0,1347.0,1.0,32.0,34.0,2.0,0.0,48,851852,2012-03-05,2012-03-12,1343.36,1395.95,1
468,35473,198,0.01294999861645314,0.9815711558150475,0.005478845568499405,68.0,58.0,29.0,1.0,7030.0,12880.0,1851.0,4.0,33.0,24.0,2.0,0.0,52,906028,2012-03-12,2012-03-19,1395.95,1405.52,1
485,36146,176,0.013176841361697503,0.9820414595049854,0.004781699133317032,112.0,314.0,48.0,0.0,6121.0,12705.0,1085.0,3.0,23.0,13.0,0.0,0.0,51,893101,2012-03-19,2012-03-26,1405.52,1412.52,1
480,34520,206,0.01363403965233199,0.9805146849968756,0.005851275350792479,70.0,58.0,6.0,0.0,5369.0,10613.0,1229.0,3.0,24.0,35.0,2.0,0.0,49,863308,2012-03-26,2012-04-02,1412.52,1413.38,1
535,34040,187,0.015390368793510155,0.9792301938898798,0.005379437316610091,102.0,99.0,10.0,0.0,5389.0,9639.0,1289.0,7.0,33.0,22.0,4.0,0.0,51,874862,2012-04-02,2012-04-09,1413.38,1358.59,0
610,35081,269,0.01696329254727475,0.9755561735261401,0.007480533926585094,123.0,155.0,18.0,0.0,5188.0,10730.0,1359.0,6.0,39.0,27.0,2.0,0.0,50,873132,2012-04-09,2012-04-16,1358.59,1390.78,1
576,34465,210,0.01633996198689399,0.9777027602053843,0.005957277807721767,70.0,69.0,14.0,0.0,4954.0,12950.0,1312.0,3.0,29.0,43.0,6.0,0.0,47,806905,2012-04-16,2012-04-23,1390.78,1371.97,0
307,21277,168,0.014113644722324384,0.9781629275468923,0.007723427730783376,44.0,62.0,5.0,0.0,3979.0,12281.0,1045.0,1.0,20.0,24.0,6.0,0.0,29,519053,2012-04-23,2012-04-30,1371.97,1405.82,1
606,30381,202,0.0194299272179294,0.9740934303760941,0.006476642405976466,112.0,266.0,54.0,0.0,4505.0,12612.0,1418.0,13.0,28.0,36.0,2.0,0.0,19,370785,2012-04-30,2012-05-07,1405.82,1363.72,0
748,29907,202,0.024240852966911884,0.9692128204297242,0.006546326603363905,85.0,316.0,25.0,0.0,5183.0,16247.0,2031.0,26.0,19.0,25.0,1.0,0.0,14,269603,2012-05-07,2012-05-14,1363.72,1330.66,0
575,30034,181,0.018674894446248782,0.975446573562845,0.005878531990906139,81.0,157.0,17.0,0.0,5269.0,13840.0,1899.0,2.0,16.0,25.0,3.0,0.0,12,228399,2012-05-14,2012-05-21,1330.66,1316.63,0
236,19337,123,0.0119821283509342,0.9817729488220959,0.006244922826969943,31.0,18.0,9.0,0.0,4183.0,14640.0,1377.0,2.0,11.0,15.0,2.0,0.0,4,77246,2012-05-21,2012-05-28,1316.63,1332.42,1
408,28441,175,0.014057331863285557,0.9799131753031973,0.0060294928335170896,70.0,47.0,7.0,0.0,6069.0,14892.0,1859.0,3.0,26.0,30.0,6.0,0.0,6,112208,2012-05-28,2012-06-04,1332.42,1285.5,0
199,14276,84,0.013668521189642145,0.980561851775534,0.00576962703482382,32.0,29.0,11.0,0.0,2988.0,8120.0,1218.0,0.0,10.0,9.0,1.0,0.0,3,56848,2012-06-04,2012-06-11,1285.5,1324.18,1
399,24151,167,0.016142735768903994,0.9771007808390986,0.006756483391997411,65.0,61.0,40.0,0.0,3919.0,12370.0,2890.0,5.0,23.0,20.0,7.0,0.0,28,518847,2012-10-29,2012-11-05,1412.16,1428.39,1
501,37537,212,0.013098039215686275,0.981359477124183,0.005542483660130719,104.0,161.0,63.0,0.0,5895.0,21848.0,5420.0,3.0,29.0,28.0,6.0,0.0,45,769755,2012-11-05,2012-11-12,1428.39,1374.53,0
463,36216,243,0.01253994908184822,0.980878608959428,0.006581441958723796,224.0,77.0,38.0,0.0,4813.0,13368.0,3395.0,2.0,38.0,59.0,33.0,0.0,44,720118,2012-11-12,2012-11-19,1374.53,1387.81,1
332,24405,159,0.01333547557840617,0.9802779562982005,0.006386568123393316,52.0,108.0,22.0,0.0,3202.0,12578.0,2468.0,3.0,19.0,12.0,6.0,0.0,31,515156,2012-11-19,2012-11-26,1387.81,1398.94,1
488,36779,235,0.013012639325902619,0.9807210282118287,0.006266332462268679,93.0,120.0,55.0,0.0,7405.0,17883.0,4591.0,1.0,43.0,36.0,11.0,0.0,41,675557,2012-11-26,2012-12-03,1398.94,1407.05,1
489,37711,234,0.01272310974657855,0.9811885309881876,0.0060883592652339075,84.0,47.0,46.0,0.0,7264.0,30300.0,5518.0,5.0,32.0,25.0,9.0,0.0,47,799981,2012-12-03,2012-12-10,1407.05,1427.84,1
538,36656,227,0.014376954116672457,0.9795569332727613,0.006066112610566259,78.0,144.0,83.0,0.0,5321.0,13375.0,3638.0,1.0,39.0,24.0,7.0,0.0,46,762920,2012-12-10,2012-12-17,1427.84,1446.79,1
516,35999,222,0.01404578490350328,0.9799112611263848,0.0060429539701118765,84.0,84.0,32.0,0.0,6933.0,12235.0,3736.0,7.0,40.0,31.0,13.0,0.0,49,840977,2012-12-17,2012-12-24,1446.79,1419.83,0
385,24705,174,0.015239075364154529,0.9778736542115263,0.006887270424319189,56.0,54.0,21.0,0.0,3721.0,7852.0,2722.0,1.0,34.0,22.0,11.0,0.0,29,532643,2012-12-24,2012-12-31,1419.83,1462.42,1
571,36191,223,0.015438691361362715,0.97853183723131,0.006029471407327295,111.0,160.0,67.0,0.0,6216.0,20397.0,6212.0,6.0,32.0,42.0,21.0,0.0,46,789758,2012-12-31,2013-01-07,1462.42,1457.15,0
463,35664,250,0.01272782252522198,0.9803997031091074,0.006872474365670616,72.0,57.0,29.0,0.0,6760.0,19788.0,6139.0,9.0,31.0,52.0,18.0,0.0,45,765873,2013-01-07,2013-01-14,1457.15,1472.34,1
507,35510,208,0.013995859213250517,0.9802622498274672,0.005741890959282263,84.0,61.0,41.0,0.0,6281.0,16939.0,6289.0,6.0,30.0,36.0,10.0,0.0,41,727416,2013-01-14,2013-01-21,1472.34,1492.56,1
538,34833,233,0.015110661723401865,0.9783451297607011,0.00654420851589709,115.0,150.0,82.0,0.0,6223.0,18332.0,5528.0,6.0,33.0,52.0,14.0,0.0,45,791480,2013-01-21,2013-01-28,1492.56,1507.84,1
476,34576,241,0.013487093757969002,0.9796843566712946,0.006828549570736407,71.0,195.0,167.0,0.0,5336.0,16601.0,4458.0,2.0,32.0,51.0,16.0,0.0,42,735662,2013-01-28,2013-02-04,1507.84,1511.29,1
491,34735,237,0.013845416349434621,0.979471561909596,0.006683021740969461,76.0,89.0,30.0,0.0,6118.0,20140.0,5424.0,2.0,37.0,36.0,10.0,0.0,46,778132,2013-02-04,2013-02-11,1511.29,1519.43,1
178,16546,75,0.010595868801714387,0.9849395797368891,0.004464551461396512,34.0,30.0,19.0,0.0,2803.0,7196.0,2734.0,3.0,10.0,14.0,13.0,0.0,20,332388,2013-02-11,2013-02-18,1519.43,1530.94,1
411,24250,160,0.016558559284476856,0.9769952862495468,0.006446154465976391,50.0,71.0,32.0,0.0,4065.0,11486.0,4042.0,6.0,17.0,32.0,16.0,0.0,30,548714,2013-02-18,2013-02-25,1530.94,1496.94,0
550,35037,254,0.01534555397449848,0.9775675901900058,0.007086855835495662,80.0,110.0,48.0,0.0,6219.0,14566.0,5387.0,6.0,28.0,42.0,13.0,0.0,46,823437,2013-02-25,2013-03-04,1496.94,1539.79,1
478,34569,197,0.013562592214277608,0.9808478038815117,0.005589603904210646,120.0,939.0,386.0,0.0,6891.0,16638.0,5807.0,4.0,35.0,57.0,19.0,0.0,47,816999,2013-03-04,2013-03-11,1539.79,1552.48,1
454,34858,212,0.0127800923319446,0.9812521112487332,0.005967796419322148,99.0,166.0,64.0,0.0,6845.0,21090.0,6657.0,9.0,31.0,63.0,34.0,0.0,45,801471,2013-03-11,2013-03-18,1552.48,1548.34,0
447,35455,252,0.012363777175416275,0.9806660397189799,0.006970183105603806,88.0,72.0,43.0,0.0,6720.0,13783.0,6343.0,1.0,42.0,70.0,25.0,0.0,44,772148,2013-03-18,2013-03-25,1548.34,1563.77,1
470,33948,212,0.01357204735778227,0.9803060929829628,0.006121859659254982,94.0,45.0,51.0,0.0,6712.0,16993.0,7117.0,10.0,31.0,36.0,18.0,0.0,46,823695,2013-03-25,2013-04-01,1563.77,1570.25,1
408,33115,249,0.012081013857633542,0.9805460144498401,0.007372971692526353,56.0,77.0,44.0,0.0,7162.0,16444.0,7157.0,10.0,39.0,38.0,33.0,0.0,46,825654,2013-04-01,2013-04-08,1570.25,1568.61,0
326,22098,152,0.014440113394755493,0.9788270729978739,0.006732813607370659,102.0,819.0,262.0,0.0,3754.0,14277.0,5142.0,4.0,20.0,25.0,5.0,0.0,28,521513,2013-04-08,2013-04-15,1568.61,1574.57,1
263,15908,84,0.016179637034758537,0.978652722239311,0.005167640725930483,32.0,50.0,39.0,0.0,3297.0,7422.0,3067.0,4.0,7.0,12.0,13.0,0.0,21,384599,2013-04-15,2013-04-22,1574.57,1578.78,1
498,30446,228,0.01597587578596176,0.9767098678301039,0.0073142563839343,56.0,99.0,46.0,0.0,5587.0,17822.0,6742.0,5.0,37.0,199.0,92.0,0.0,20,380619,2013-04-22,2013-04-29,1578.78,1597.57,1
544,30393,194,0.017474543059972376,0.9762937265105521,0.006231730429475443,310.0,2035.0,1078.0,1.0,6915.0,20905.0,8080.0,8.0,52.0,211.0,67.0,0.0,14,263652,2013-04-29,2013-05-06,1597.57,1625.96,1
393,19981,186,0.0191147859922179,0.9718385214007782,0.009046692607003892,43.0,73.0,37.0,0.0,3972.0,10112.0,4521.0,0.0,27.0,108.0,80.0,0.0,7,131514,2013-05-06,2013-05-13,1625.96,1650.34,1
230,19673,218,0.011430843397445455,0.9777347050345411,0.010834451568013518,26.0,53.0,34.0,0.0,4462.0,10130.0,4279.0,3.0,28.0,73.0,42.0,0.0,7,132184,2013-05-13,2013-05-20,1650.34,1669.16,1
151,9386,112,0.015649290081873768,0.9727432894600476,0.011607420458078558,28.0,52.0,28.0,0.0,1924.0,6731.0,2728.0,2.0,16.0,20.0,8.0,0.0,2,36284,2013-05-20,2013-05-27,1669.16,1660.06,0
65,4732,44,0.013426977897128692,0.9774839909109688,0.0090890311919025,10.0,10.0,2.0,0.0,1204.0,3474.0,1415.0,7.0,5.0,17.0,6.0,0.0,1,18165,2013-05-27,2013-06-03,1660.06,1631.38,0
520,22451,136,0.022504003115938892,0.9716103345306617,0.0058856623533994025,53.0,69.0,93.0,0.0,4830.0,15773.0,10831.0,115.0,12.0,31.0,24.0,0.0,29,522977,2013-10-28,2013-11-04,1771.95,1762.97,0
490,33202,228,0.014445754716981132,0.9788325471698113,0.006721698113207547,74.0,109.0,136.0,0.0,8928.0,23874.0,17570.0,13.0,15.0,40.0,29.0,0.0,47,784038,2013-11-04,2013-11-11,1762.97,1767.69,1
434,33313,201,0.012784258277365382,0.9812949216448686,0.005920820077765995,68.0,65.0,118.0,0.0,7657.0,20909.0,15294.0,20.0,23.0,63.0,39.0,0.0,43,755674,2013-11-11,2013-11-18,1767.69,1787.87,1
518,33168,274,0.015253239104829211,0.976678445229682,0.008068315665488811,72.0,149.0,149.0,0.0,8171.0,25588.0,16400.0,15.0,51.0,46.0,50.0,0.0,46,772880,2013-11-18,2013-11-25,1787.87,1802.75,1
255,19498,126,0.01282760702248604,0.9808340459781679,0.006338346999346043,36.0,78.0,100.0,0.0,4339.0,16558.0,11560.0,8.0,16.0,15.0,16.0,0.0,32,536707,2013-11-25,2013-12-02,1802.75,1795.15,0
465,28835,173,0.015777151969599293,0.9783530689105283,0.005869779119872426,92.0,158.0,163.0,0.0,7078.0,26207.0,17650.0,10.0,26.0,44.0,39.0,0.0,42,711140,2013-12-02,2013-12-09,1795.15,1802.62,1
364,26827,184,0.013296803652968037,0.9799817351598173,0.006721461187214612,53.0,162.0,105.0,0.0,6738.0,20269.0,14668.0,7.0,29.0,46.0,22.0,0.0,46,752622,2013-12-09,2013-12-16,1802.62,1781.0,0
463,29065,196,0.015576638406674741,0.9778293634773247,0.006593998116000538,95.0,249.0,215.0,0.0,10039.0,18373.0,15081.0,7.0,43.0,23.0,38.0,0.0,43,728317,2013-12-16,2013-12-23,1781.0,1833.32,1
279,20471,202,0.01331615120274914,0.9770427644138985,0.009641084383352424,74.0,445.0,257.0,0.0,4460.0,14295.0,11220.0,18.0,26.0,43.0,31.0,0.0,30,549741,2013-12-23,2013-12-30,1833.32,1831.98,0
526,31561,233,0.016274752475247525,0.9765160891089109,0.0072091584158415845,67.0,85.0,111.0,0.0,6932.0,20719.0,16493.0,2.0,35.0,53.0,51.0,0.0,45,803277,2013-12-30,2014-01-06,1831.98,1837.88,1
406,32870,195,0.012129903498550984,0.9820441576289922,0.005825938872456754,74.0,197.0,190.0,0.0,7687.0,23788.0,18965.0,13.0,37.0,53.0,43.0,0.0,47,807008,2014-01-06,2014-01-13,1837.88,1838.88,1
421,32521,204,0.012701381765522235,0.9811440294454836,0.006154588788994147,133.0,861.0,933.0,0.0,8135.0,25645.0,24453.0,6.0,37.0,211.0,170.0,0.0,44,777011,2014-01-13,2014-01-20,1838.88,1843.8,1
408,33247,207,0.012048904376587325,0.981838048549997,0.0061130470734156285,63.0,111.0,105.0,0.0,8139.0,33948.0,25058.0,13.0,29.0,40.0,31.0,0.0,46,806285,2014-01-20,2014-01-27,1843.8,1792.5,0
443,32046,196,0.013553617867523328,0.9804497475906379,0.005996634541838764,68.0,141.0,191.0,0.0,8250.0,34699.0,29660.0,8.0,30.0,46.0,41.0,0.0,41,721228,2014-01-27,2014-02-03,1792.5,1755.2,0
